"count","name","year"
28131,"Desplaines St & Kinzie St",2014
28108,"Ravenswood Ave & Lawrence Ave",2018
28106,"Daley Center Plaza",2020
28079,"Wacker Dr & Washington St",2016
28061,"Dearborn St & Monroe St",2020
28054,"Sheffield Ave & Willow St",2021
28038,"Rush St & Cedar St",2015
28015,"Wells St & Huron St",2014
27942,"Milwaukee Ave & Wabansia Ave",2021
27916,"Fairbanks Ct & Grand Ave",2014
27867,"Montrose Harbor",2020
27852,"Western Ave & Winnebago Ave",2015
27842,"Mies van der Rohe Way & Chestnut St",2019
27832,"Sedgwick St & Huron St",2019
27800,"Mies van der Rohe Way & Chestnut St",2018
27793,"Franklin St & Chicago Ave",2019
27781,"Clinton St & Jackson Blvd",2017
27756,"State St & Randolph St",2020
27722,"Clark St & North Ave",2021
27697,"Green St & Randolph St",2016
27656,"Rush St & Superior St",2019
27647,"Halsted St & Clybourn Ave",2018
27646,"Greenview Ave & Fullerton Ave",2021
27620,"State St & Randolph St",2014
27616,"Michigan Ave & Oak St",2013
27615,"Clark St & Drummond Pl",2018
27555,"Cityfront Plaza Dr & Pioneer Ct",2019
27513,"Lakeview Ave & Fullerton Pkwy",2018
27509,"Franklin St & Lake St",2017
27509,"State St & Van Buren St",2016
27436,"Bissell St & Armitage Ave",2017
27431,"Wilton Ave & Diversey Pkwy",2018
27408,"DuSable Lake Shore Dr & Wellington Ave",2016
27404,"Clarendon Ave & Junior Ter",2015
27397,"Lincoln Ave & Fullerton Ave",2019
27348,"Milwaukee Ave & Wabansia Ave",2015
27339,"Rush St & Superior St",2020
27338,"Mies van der Rohe Way & Chicago Ave",2018
27299,"Clinton St & Washington Blvd",2020
27283,"Field Blvd & South Water St",2021
27268,"Canal St & Monroe St",2019
27268,"Desplaines St & Jackson Blvd",2019
27266,"Sheffield Ave & Waveland Ave",2019
27264,"Clark St & Randolph St",2016
27257,"Sedgwick St & North Ave",2019
27218,"DuSable Lake Shore Dr & Belmont Ave",2019
27196,"Buckingham Fountain",2021
27193,"Clark St & Drummond Pl",2016
27181,"Wells St & Huron St",2016
27146,"Sheffield Ave & Waveland Ave",2020
27115,"Morgan St & Lake St",2020
27080,"Burnham Harbor",2021
27079,"Broadway & Barry Ave",2016
27049,"Milwaukee Ave & Grand Ave",2018
27030,"Sedgwick St & Huron St",2021
27024,"State St & Van Buren St",2017
26978,"Federal St & Polk St",2020
26918,"Franklin St & Chicago Ave",2018
26908,"Michigan Ave & Pearson St",2021
26905,"Kingsbury St & Erie St",2014
26876,"Wells St & Evergreen Ave",2016
26858,"Halsted St & Willow St",2015
26846,"Damen Ave & Thomas St Augusta Blvd",2015
26833,"Montrose Harbor",2019
26825,"Morgan St & Polk St",2019
26795,"Mies van der Rohe Way & Chestnut St",2016
26775,"Bissell St & Armitage Ave",2018
26762,"Shore Dr & 55th St",2021
26758,"Cityfront Plaza Dr & Pioneer Ct",2021
26757,"Clinton St & Jackson Blvd",2021
26742,"DuSable Lake Shore Dr & Belmont Ave",2018
26735,"DuSable Lake Shore Dr & Ohio St",2020
26714,"Wabash Ave & Wacker Pl",2016
26711,"Peoria St & Jackson Blvd",2018
26706,"Mies van der Rohe Way & Chicago Ave",2020
26655,"Southport Ave & Roscoe St",2019
26642,"Clark St & Winnemac Ave",2015
26602,"Damen Ave & Cortland St",2021
26597,"Ravenswood Ave & Lawrence Ave",2017
26573,"Southport Ave & Wellington Ave",2021
26524,"Paulina Ave & North Ave",2015
26498,"Clarendon Ave & Gordon Ter",2021
26447,"Franklin St & Lake St",2016
26434,"Wolcott Ave & Polk St",2015
26416,"Southport Ave & Waveland Ave",2020
26384,"Loomis St & Lexington St",2019
26356,"Honore St & Division St",2015
26349,"Franklin St & Adams St Temp",2017
26325,"Canal St & Monroe St",2018
26281,"Southport Ave & Wrightwood Ave",2021
26275,"Milwaukee Ave & Grand Ave",2020
26271,"Ravenswood Ave & Lawrence Ave",2016
26269,"Franklin St & Monroe St",2021
26267,"Peoria St & Jackson Blvd",2019
26257,"Field Museum",2013
26257,"Kimbark Ave & 53rd St",2021
26249,"Halsted St & Clybourn Ave",2020
26232,"DuSable Lake Shore Dr & Belmont Ave",2014
26221,"Wells St & Hubbard St",2014
26142,"Ellis Ave & 55th St",2021
26105,"Michigan Ave & 8th St",2020
26096,"Larrabee St & Webster Ave",2017
26089,"Federal St & Polk St",2017
26063,"Broadway & Belmont Ave",2020
26046,"Ogden Ave & Race Ave",2015
26026,"Wells St & Evergreen Ave",2017
26023,"Franklin St & Chicago Ave",2014
26021,"Sheffield Ave & Wellington Ave",2016
25984,"Montrose Harbor",2018
25972,"Rush St & Cedar St",2019
25963,"Stetson Ave & South Water St",2017
25957,"Canal St & Madison St",2021
25942,"Clark St & Schiller St",2019
25889,"Franklin St & Adams St Temp",2014
25861,"Franklin St & Lake St",2014
25846,"Pine Grove Ave & Irving Park Rd",2020
25845,"Halsted St & Clybourn Ave",2017
25838,"Milwaukee Ave & Grand Ave",2017
25801,"Desplaines St & Randolph St",2021
25796,"Clark St & Schiller St",2014
25796,"Clark St & Winnemac Ave",2021
25776,"Ravenswood Ave & Lawrence Ave",2021
25771,"Wells St & Polk St",2021
25726,"Wells St & Elm St",2018
25713,"Buckingham Fountain",2016
25686,"Wilton Ave & Diversey Pkwy",2016
25670,"Peoria St & Jackson Blvd",2014
25667,"Sheridan Rd & Irving Park Rd",2017
25611,"Wabash Ave & 9th St",2016
25607,"Clark St & Schiller St",2017
25568,"McClurg Ct & Ohio St",2018
25494,"Sheffield Ave & Wellington Ave",2019
25422,"Racine Ave & Fullerton Ave",2015
25421,"Wells St & Hubbard St",2017
25405,"Clark St & Schiller St",2016
25394,"Wabash Ave & 9th St",2019
25392,"Wilton Ave & Diversey Pkwy",2017
25387,"Clark St & Wellington Ave",2016
25368,"DuSable Lake Shore Dr & Wellington Ave",2019
25366,"Rush St & Superior St",2017
25336,"Wells St & Evergreen Ave",2018
25334,"Clinton St & Lake St",2020
25320,"Rush St & Cedar St",2017
25311,"Damen Ave & Chicago Ave",2021
25289,"Stetson Ave & South Water St",2021
25282,"Larrabee St & Webster Ave",2019
25274,"Rush St & Hubbard St",2016
25260,"Halsted St & Polk St",2015
25256,"Field Museum",2017
25179,"Mies van der Rohe Way & Chicago Ave",2019
25160,"Halsted St & Dickens Ave",2020
25132,"Wabash Ave & Wacker Pl",2018
25117,"Burnham Harbor",2020
25056,"Kedzie Ave & Milwaukee Ave",2021
25050,"Franklin St & Adams St Temp",2018
25032,"Wells St & Elm St",2017
25032,"Broadway & Sheridan Rd",2015
24966,"Cityfront Plaza Dr & Pioneer Ct",2018
24960,"Lincoln Ave & Roscoe St",2021
24932,"Sedgwick St & North Ave",2018
24930,"Shedd Aquarium",2020
24918,"Bissell St & Armitage Ave",2016
24909,"Southport Ave & Roscoe St",2018
24871,"Sedgwick St & North Ave",2017
24866,"Federal St & Polk St",2018
24854,"Rush St & Hubbard St",2018
24812,"Dayton St & North Ave",2021
24806,"Lincoln Ave & Belmont Ave",2015
24803,"Clarendon Ave & Junior Ter",2021
24792,"Larrabee St & Armitage Ave",2015
24786,"Broadway & Cornelia Ave",2019
24773,"Michigan Ave & Madison St",2021
24771,"Larrabee St & Webster Ave",2016
24763,"Clark St & Lake St",2020
24751,"Sheffield Ave & Wellington Ave",2018
24744,"Larrabee St & Division St",2021
24727,"Clark St & Wrightwood Ave",2014
24716,"Michigan Ave & Pearson St",2017
24699,"Sheridan Rd & Irving Park Rd",2019
24669,"Wabash Ave & 9th St",2014
24656,"Throop St & Taylor St",2015
24653,"DuSable Lake Shore Dr & Diversey Pkwy",2019
24649,"Rush St & Cedar St",2018
24630,"Financial Pl & Ida B Wells Dr",2015
24629,"Sheffield Ave & Webster Ave",2019
24625,"Dusable Harbor",2018
24622,"Rush St & Superior St",2018
24612,"DuSable Lake Shore Dr & Diversey Pkwy",2017
24548,"Desplaines St & Randolph St",2015
24457,"Halsted St & Willow St",2021
24456,"Wilton Ave & Diversey Pkwy",2020
24445,"Aberdeen St & Jackson Blvd",2019
24436,"Federal St & Polk St",2016
24416,"Wells St & Elm St",2015
24413,"Wabash Ave & Wacker Pl",2020
24362,"Southport Ave & Roscoe St",2016
24356,"Ashland Ave & Blackhawk St",2015
24338,"Financial Pl & Ida B Wells Dr",2017
24331,"Sedgwick St & Webster Ave",2018
24330,"Canal St & Jackson Blvd",2018
24330,"Lakeview Ave & Fullerton Pkwy",2014
24312,"Clark St & Grace St",2015
24302,"Honore St & Division St",2021
24302,"Ritchie Ct & Banks St",2015
24283,"Stetson Ave & South Water St",2018
24272,"Western Ave & Leland Ave",2015
24260,"Cityfront Plaza Dr & Pioneer Ct",2017
24253,"Pine Grove Ave & Waveland Ave",2019
24245,"State St & Pearson St",2017
24243,"Sedgwick St & Webster Ave",2014
24243,"Sedgwick St & Webster Ave",2017
24241,"Loomis St & Lexington St",2017
24240,"McCormick Place",2015
24233,"Adler Planetarium",2020
24200,"Michigan Ave & Pearson St",2016
24193,"Sheffield Ave & Kingsbury St",2019
24141,"LaSalle St & Washington St",2014
24082,"Federal St & Polk St",2019
24057,"Larrabee St & Webster Ave",2018
24056,"Shore Dr & 55th St",2015
24038,"May St & Taylor St",2015
24024,"Stetson Ave & South Water St",2016
24021,"Halsted St & Wrightwood Ave",2020
24020,"University Ave & 57th St",2015
24020,"Ashland Ave & Chicago Ave",2015
24014,"Wabash Ave & Adams St",2018
24003,"Wabash Ave & Wacker Pl",2019
23972,"Canal St & Monroe St",2014
23971,"Halsted St & Clybourn Ave",2016
23963,"Wabash Ave & 9th St",2018
23952,"Sheridan Rd & Buena Ave",2015
23941,"Desplaines St & Jackson Blvd",2021
23930,"Rush St & Hubbard St",2019
23913,"Clark St & Wellington Ave",2017
23909,"Sedgwick St & Webster Ave",2019
23900,"Lakefront Trail & Bryn Mawr Ave",2017
23898,"Wabash Ave & Adams St",2017
23884,"Pine Grove Ave & Irving Park Rd",2016
23865,"Sheffield Ave & Webster Ave",2020
23845,"Clifton Ave & Armitage Ave",2021
23842,"Clark St & Ida B Wells Dr",2018
23828,"Southport Ave & Belmont Ave",2015
23826,"Clark St & Ida B Wells Dr",2019
23795,"Dearborn St & Adams St",2018
23776,"State St & Pearson St",2021
23754,"Broadway & Cornelia Ave",2016
23743,"Wells St & Elm St",2016
23733,"Clark St & North Ave",2017
23728,"Clark St & Drummond Pl",2014
23715,"DuSable Lake Shore Dr & Diversey Pkwy",2016
23708,"University Ave & 57th St",2019
23692,"Racine Ave & Randolph St",2015
23677,"LaSalle St & Jackson Blvd",2021
23676,"Aberdeen St & Jackson Blvd",2018
23668,"Aberdeen St & Jackson Blvd",2021
23659,"Stetson Ave & South Water St",2019
23654,"Clinton St & Tilden St",2015
23653,"California Ave & Milwaukee Ave",2021
23599,"Sheffield Ave & Wellington Ave",2017
23592,"Lincoln Ave & Belmont Ave",2021
23592,"Wabash Ave & 16th St",2015
23581,"Green St & Randolph St",2020
23579,"Sheridan Rd & Montrose Ave",2020
23522,"Michigan Ave & Ida B Wells Dr",2014
23521,"University Ave & 57th St",2018
23486,"Loomis St & Lexington St",2015
23482,"Dearborn St & Adams St",2019
23455,"Pine Grove Ave & Waveland Ave",2017
23436,"Sedgwick St & Webster Ave",2016
23420,"Ogden Ave & Chicago Ave",2021
23385,"Southport Ave & Wellington Ave",2016
23381,"Clark St & Ida B Wells Dr",2016
23325,"Sheridan Rd & Irving Park Rd",2018
23306,"Wells St & Evergreen Ave",2014
23305,"Michigan Ave & Madison St",2016
23302,"LaSalle St & Washington St",2018
23298,"Leavitt St & North Ave",2015
23278,"Rush St & Superior St",2016
23273,"Buckingham Fountain",2020
23266,"Michigan Ave & Jackson Blvd",2021
23265,"Wabash Ave & Adams St",2016
23247,"Clark St & Schiller St",2018
23214,"Burnham Harbor",2018
23206,"Halsted St & Roscoe St",2018
23126,"Southport Ave & Wellington Ave",2017
23088,"Wood St & Milwaukee Ave",2016
23079,"DuSable Lake Shore Dr & Wellington Ave",2018
23071,"Sheffield Ave & Webster Ave",2018
23027,"Sheffield Ave & Wrightwood Ave",2020
23025,"Clark St & Chicago Ave",2020
23009,"Franklin St & Jackson Blvd",2020
23008,"Clark St & Ida B Wells Dr",2014
22994,"Broadway & Belmont Ave",2018
22987,"Damen Ave & Division St",2021
22956,"Broadway & Belmont Ave",2017
22926,"Clark St & North Ave",2016
22900,"Dayton St & North Ave",2017
22898,"Sedgwick St & Huron St",2018
22872,"Franklin St & Monroe St",2020
22868,"Broadway & Belmont Ave",2016
22844,"Sheffield Ave & Webster Ave",2017
22795,"Wood St & Milwaukee Ave",2020
22757,"State St & Pearson St",2018
22747,"Clark St & North Ave",2014
22731,"Wabash Ave & Adams St",2019
22725,"Southport Ave & Roscoe St",2017
22704,"Larrabee St & Division St",2015
22703,"Wabash Ave & 9th St",2017
22685,"Pine Grove Ave & Irving Park Rd",2017
22681,"Larrabee St & Kingsbury St",2020
22665,"Clark St & Wellington Ave",2019
22658,"Southport Ave & Irving Park Rd",2015
22657,"Clark St & Ida B Wells Dr",2017
22638,"Orleans St & Chestnut St NEXT Apts",2021
22633,"Wood St & Milwaukee Ave",2017
22627,"Michigan Ave & Madison St",2019
22601,"Broadway & Cornelia Ave",2018
22580,"Cityfront Plaza Dr & Pioneer Ct",2016
22564,"Franklin St & Illinois St",2020
22509,"State St & Van Buren St",2018
22484,"Stockton Dr & Wrightwood Ave",2019
22476,"Dusable Harbor",2020
22456,"Sheffield Ave & Fullerton Ave",2014
22455,"Clark St & Wellington Ave",2018
22452,"Ogden Ave & Race Ave",2021
22445,"Larrabee St & Armitage Ave",2021
22407,"Michigan Ave & Madison St",2017
22371,"New St & Illinois St",2013
22360,"LaSalle St & Washington St",2019
22360,"Southport Ave & Waveland Ave",2019
22359,"Broadway & Belmont Ave",2019
22350,"Ashland Ave & Blackhawk St",2021
22348,"Loomis St & Lexington St",2018
22345,"Clark St & Newport St",2020
22338,"Desplaines St & Randolph St",2019
22329,"Burling St & Diversey Pkwy",2020
22218,"Larrabee St & Oak St",2015
22217,"Clark St & North Ave",2020
22189,"State St & Van Buren St",2014
22170,"DuSable Lake Shore Dr & Diversey Pkwy",2018
22137,"Lincoln Park Conservatory",2020
22128,"Shore Dr & 55th St",2020
22094,"Aberdeen St & Monroe St",2021
22062,"Desplaines St & Randolph St",2018
22043,"Loomis St & Lexington St",2020
22037,"Broadway & Waveland Ave",2019
22035,"Michigan Ave & 8th St",2018
21998,"State St & Pearson St",2016
21976,"Franklin St & Adams St Temp",2019
21976,"Clark St & Chicago Ave",2017
21933,"Clark St & Berwyn Ave",2021
21930,"Montrose Harbor",2014
21911,"Sheffield Ave & Kingsbury St",2020
21886,"Southport Ave & Wellington Ave",2018
21878,"Halsted St & Roscoe St",2017
21866,"Halsted St & Roscoe St",2019
21845,"Sheridan Rd & Irving Park Rd",2014
21828,"Sheffield Ave & Webster Ave",2016
21792,"Sedgwick St & North Ave",2020
21790,"Carpenter St & Huron St",2015
21786,"Sedgwick St & North Ave",2016
21768,"State St & Pearson St",2019
21749,"Wabash Ave & Adams St",2021
21722,"Michigan Ave & 14th St",2020
21714,"Wabash Ave & Wacker Pl",2014
21700,"Burnham Harbor",2019
21681,"Michigan Ave & Pearson St",2019
21679,"Halsted St & Dickens Ave",2019
21674,"Lakefront Trail & Bryn Mawr Ave",2016
21656,"Broadway & Berwyn Ave",2015
21638,"Desplaines St & Jackson Blvd",2020
21634,"Fort Dearborn Dr & 31st St",2016
21622,"Aberdeen St & Monroe St",2016
21558,"Dayton St & North Ave",2016
21553,"Michigan Ave & Ida B Wells Dr",2016
21544,"Clark St & Randolph St",2020
21539,"Sangamon St & Washington Blvd",2021
21513,"Ritchie Ct & Banks St",2020
21502,"Damen Ave & Chicago Ave",2016
21483,"Franklin St & Lake St",2020
21483,"Damen Ave & Division St",2016
21477,"Michigan Ave & Madison St",2014
21437,"Southport Ave & Belmont Ave",2021
21428,"Halsted St & Maxwell St",2015
21398,"Southport Ave & Roscoe St",2014
21388,"Damen Ave & Division St",2017
21329,"Larrabee St & Webster Ave",2014
21313,"Fort Dearborn Dr & 31st St",2017
21306,"Halsted St & Roscoe St",2016
21279,"Sheffield Ave & Wellington Ave",2014
21272,"Clark St & Grace St",2020
21272,"Wood St & Milwaukee Ave",2019
21263,"Fort Dearborn Dr & 31st St",2021
21258,"Carpenter St & Huron St",2021
21256,"Clybourn Ave & Division St",2015
21250,"Broadway & Cornelia Ave",2017
21248,"Eckhart Park",2015
21224,"Southport Ave & Clybourn Ave",2021
21223,"Michigan Ave & Lake St",2013
21204,"Sheridan Rd & Irving Park Rd",2020
21176,"Jefferson St & Monroe St",2016
21167,"Aberdeen St & Monroe St",2017
21146,"Franklin St & Chicago Ave",2020
21131,"Wood St & Milwaukee Ave",2018
21124,"State St & Van Buren St",2019
21080,"Peoria St & Jackson Blvd",2020
21069,"Elston Ave & Cortland St",2014
21060,"Cityfront Plaza Dr & Pioneer Ct",2020
21039,"LaSalle St & Adams St",2016
21016,"Greenview Ave & Fullerton Ave",2015
21015,"Sheffield Ave & Waveland Ave",2014
21003,"Rush St & Cedar St",2016
20970,"Fort Dearborn Dr & 31st St",2014
20938,"Stockton Dr & Wrightwood Ave",2018
20914,"Michigan Ave & Madison St",2018
20901,"Aberdeen St & Randolph St",2019
20887,"Damen Ave & Chicago Ave",2018
20873,"Sheffield Ave & Willow St",2020
20850,"Southport Ave & Waveland Ave",2016
20812,"Clark St & Chicago Ave",2018
20797,"Field Blvd & South Water St",2018
20788,"Damen Ave & Grand Ave",2015
20775,"Pine Grove Ave & Waveland Ave",2018
20765,"Sedgwick St & Webster Ave",2020
20748,"Lincoln Ave & Fullerton Ave",2017
20722,"Lincoln Ave & Sunnyside Ave",2015
20720,"Canal St & Jackson Blvd",2019
20702,"Kimbark Ave & 53rd St",2015
20694,"Stetson Ave & South Water St",2014
20662,"Halsted St & Wrightwood Ave",2017
20660,"Logan Blvd & Elston Ave",2015
20631,"Morgan St & Polk St",2021
20630,"Paulina St & Flournoy St",2021
20630,"Eckhart Park",2021
20623,"Field Blvd & South Water St",2017
20594,"MLK Jr Dr & 29th St",2017
20593,"Pine Grove Ave & Waveland Ave",2016
20587,"Clark St & Wellington Ave",2014
20577,"Southport Ave & Waveland Ave",2018
20544,"LaSalle St & Washington St",2021
20514,"Aberdeen St & Randolph St",2021
20493,"Broadway & Waveland Ave",2016
20480,"Field Blvd & South Water St",2019
20458,"Dayton St & North Ave",2018
20438,"Milwaukee Ave & Wabansia Ave",2020
20426,"Orleans St & Hubbard St",2021
20415,"Paulina Ave & North Ave",2021
20403,"DuSable Lake Shore Dr & Wellington Ave",2014
20400,"Sheffield Ave & Kingsbury St",2016
20394,"Lincoln Ave & Belle Plaine Ave",2015
20361,"Clark St & Chicago Ave",2016
20313,"Buckingham Fountain",2019
20291,"Halsted St & Polk St",2017
20262,"Halsted St & Wrightwood Ave",2016
20253,"Canal St & Jackson Blvd",2013
20242,"Milwaukee Ave & Wabansia Ave",2019
20239,"Aberdeen St & Monroe St",2018
20209,"Desplaines St & Randolph St",2017
20190,"Michigan Ave & Pearson St",2020
20182,"Southport Ave & Waveland Ave",2017
20171,"May St & Taylor St",2017
20152,"Throop St & Taylor St",2017
20126,"Larrabee St & Menomonee St",2015
20102,"Clark St & Berwyn Ave",2015
20085,"Sedgwick St & Huron St",2016
20084,"Michigan Ave & Pearson St",2018
20064,"Pine Grove Ave & Waveland Ave",2014
20062,"Michigan Ave & 18th St",2021
20040,"Damen Ave & Chicago Ave",2017
20013,"Sheffield Ave & Kingsbury St",2017
20009,"Rush St & Hubbard St",2021
19953,"California Ave & Milwaukee Ave",2017
19946,"Clarendon Ave & Gordon Ter",2020
19929,"LaSalle Dr & Huron St",2020
19906,"Burling St & Diversey Pkwy",2017
19904,"Western Ave & Winnebago Ave",2021
19903,"Halsted St & Polk St",2021
19865,"Ogden Ave & Chicago Ave",2019
19865,"Sheffield Ave & Kingsbury St",2018
19857,"Wabash Ave & 16th St",2017
19820,"Morgan St & Polk St",2016
19802,"Sedgwick St & Huron St",2020
19797,"Michigan Ave & Ida B Wells Dr",2017
19793,"Larrabee St & Division St",2017
19766,"Wolcott Ave & Polk St",2021
19765,"Dayton St & North Ave",2019
19731,"LaSalle Dr & Huron St",2019
19704,"Aberdeen St & Jackson Blvd",2017
19681,"Broadway & Wilson - Truman College Vaccination Site",2021
19673,"Kedzie Ave & Milwaukee Ave",2018
19608,"Lakefront Trail & Bryn Mawr Ave",2019
19596,"Ashland Ave & Chicago Ave",2021
19530,"State St & 33rd St",2021
19526,"Calumet Ave & 18th St",2021
19512,"Halsted St & Dickens Ave",2016
19506,"Wentworth Ave & Cermak Rd",2015
19500,"University Ave & 57th St",2017
19492,"Broadway & Sheridan Rd",2020
19484,"Field Blvd & South Water St",2016
19474,"Lincoln Ave & Diversey Pkwy",2020
19462,"Orleans St & Merchandise Mart Plaza",2020
19453,"Michigan Ave & 8th St",2017
19445,"Pine Grove Ave & Irving Park Rd",2014
19443,"Lincoln Ave & Roscoe St",2016
19441,"Clark St & Leland Ave",2021
19433,"Clarendon Ave & Junior Ter",2020
19426,"Cityfront Plaza Dr & Pioneer Ct",2014
19426,"Southport Ave & Wellington Ave",2019
19400,"Ravenswood Ave & Irving Park Rd",2015
19400,"Fairbanks St & Superior St",2021
19391,"Green St & Madison St",2014
19352,"Wabash Ave & 16th St",2019
